"","review_needed","review_completed_by_initials","reviewed_date","error_type","coder_inititals","date_coded","match_status","searched_FRS_manually.","multiple.FRS.IDs.","Total_FRS_IDS","additional.FRS.IDs","Additional_Trimmed_formula","Additional_Trimmed_Value","manual_FRS_id","FRS_query_link","FRS_search_link","google_search_link","FRS_search","google_search","HIFLD_FACILITYID","Comments","FID","OBJECTID","NAME","ADDRESS","CITY","STATE","ZIP","ZIP4","TELEPHONE","TYPE","STATUS","POPULATION","COUNTY","COUNTYFIPS","COUNTRY","NAICS_CODE","NAICS_DESC","SOURCE","SOURCEDATE","VAL_METHOD","VAL_DATE","WEBSITE","SECURELVL","CAPACITY","Shape_Leng","SHAPE_Length","SHAPE_Area"
"490","random_review","NES","04/26/2020","missing additional ID(s)","NES","2/17","match","yes","yes","110065696063","110049786086, 110065696063, 110070062648, 110070445443","110049786086,110065696063,110070062648,110070445443","110049786086,110065696063,110070062648,110070445443",110066385218,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=TRINITY&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=TRINITY%20RIVER%20CONSERVATION%20CAMP%20#3+LEWISTON+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=TRINITY&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=TRINITY%20RIVER%20CONSERVATION%20CAMP%20#3+LEWISTON+CA",10005256,"",6008,6402,"TRINITY RIVER CONSERVATION CAMP #3","3325 PETTIJOHN ROAD","LEWISTON","CA",96052,"NOT AVAILABLE","(530) 286-2886","STATE","OPEN",110,"TRINITY",6105,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/","11/1/15","IMAGERY","10/26/17 0:00","http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",-999,0.005960837,764.664801,2.5e-06
"491","random_review","NES","04/26/2020","missing additional ID(s)","NES","2/17","match","yes","yes","110070062648","110049786086, 110065696063, 110070062648, 110070445443","110049786086,110065696063,110070062648,110070445443","110049786086,110065696063,110070062648,110070445443",110066385218,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=TRINITY&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=TRINITY%20RIVER%20CONSERVATION%20CAMP%20#3+LEWISTON+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=TRINITY&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=TRINITY%20RIVER%20CONSERVATION%20CAMP%20#3+LEWISTON+CA",10005256,"",6008,6402,"TRINITY RIVER CONSERVATION CAMP #3","3325 PETTIJOHN ROAD","LEWISTON","CA",96052,"NOT AVAILABLE","(530) 286-2886","STATE","OPEN",110,"TRINITY",6105,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/","11/1/15","IMAGERY","10/26/17 0:00","http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",-999,0.005960837,764.664801,2.5e-06
"492","random_review","NES","04/26/2020","missing additional ID(s)","NES","2/17","match","yes","yes","110070445443","110049786086, 110065696063, 110070062648, 110070445443","110049786086,110065696063,110070062648,110070445443","110049786086,110065696063,110070062648,110070445443",110066385218,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=TRINITY&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=TRINITY%20RIVER%20CONSERVATION%20CAMP%20#3+LEWISTON+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=TRINITY&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=TRINITY%20RIVER%20CONSERVATION%20CAMP%20#3+LEWISTON+CA",10005256,"",6008,6402,"TRINITY RIVER CONSERVATION CAMP #3","3325 PETTIJOHN ROAD","LEWISTON","CA",96052,"NOT AVAILABLE","(530) 286-2886","STATE","OPEN",110,"TRINITY",6105,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/","11/1/15","IMAGERY","10/26/17 0:00","http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",-999,0.005960837,764.664801,2.5e-06
"493","random_review","NES","04/26/2020","missing additional ID(s)","NES","2/17","match","yes","yes","110066385218","110049786086, 110065696063, 110070062648, 110070445443","110049786086,110065696063,110070062648,110070445443","110049786086,110065696063,110070062648,110070445443",110066385218,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=TRINITY&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=TRINITY%20RIVER%20CONSERVATION%20CAMP%20#3+LEWISTON+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=TRINITY&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=TRINITY%20RIVER%20CONSERVATION%20CAMP%20#3+LEWISTON+CA",10005256,"",6008,6402,"TRINITY RIVER CONSERVATION CAMP #3","3325 PETTIJOHN ROAD","LEWISTON","CA",96052,"NOT AVAILABLE","(530) 286-2886","STATE","OPEN",110,"TRINITY",6105,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/","11/1/15","IMAGERY","10/26/17 0:00","http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",-999,0.005960837,764.664801,2.5e-06
"494","random_review","NES","04/26/2020","none","NES","2/17","match","yes","no","110066233695","","","",110066233695,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=TRINITY&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=TRINITY%20COUNTY%20JAIL+WEAVERVILLE+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=TRINITY&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=TRINITY%20COUNTY%20JAIL+WEAVERVILLE+CA",10005257,"",693,677,"TRINITY COUNTY JAIL","101 MEMORIAL DRIVE","WEAVERVILLE","CA",96093,"NOT AVAILABLE","(530) 623-2611","COUNTY","OPEN",51,"TRINITY",6105,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.bscc.ca.gov/s_fsojailprofilesurvey.php","2/16/18","IMAGERY","2/16/18 0:00","http://www.trinitycounty.org/index.aspx?page=80","NOT AVAILABLE",-999,0.002829876,360.5765677,3.15e-07
"495","","","","","NES","2/17","match","yes","yes","110049698010","110049698010","110049698010","110049698010",110065357759,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SHASTA&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=SUGAR%20PINE%20CONSERVATION%20CAMP%20#9+BELLA%20VISTA+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SHASTA&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=SUGAR%20PINE%20CONSERVATION%20CAMP%20#9+BELLA%20VISTA+CA",10005258,"",4626,4213,"SUGAR PINE CONSERVATION CAMP #9","15905 SUGAR PINE CAMP ROAD","BELLA VISTA","CA",96008,"NOT AVAILABLE","(530) 472-3027","STATE","OPEN",-999,"SHASTA",6089,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/","11/1/15","IMAGERY","10/26/17 0:00","http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",120,0.007835077,1004.201877,3.93e-06
"496","","","","","NES","2/17","match","yes","yes","110065357759","110049698010","110049698010","110049698010",110065357759,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SHASTA&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=SUGAR%20PINE%20CONSERVATION%20CAMP%20#9+BELLA%20VISTA+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SHASTA&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=SUGAR%20PINE%20CONSERVATION%20CAMP%20#9+BELLA%20VISTA+CA",10005258,"",4626,4213,"SUGAR PINE CONSERVATION CAMP #9","15905 SUGAR PINE CAMP ROAD","BELLA VISTA","CA",96008,"NOT AVAILABLE","(530) 472-3027","STATE","OPEN",-999,"SHASTA",6089,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/","11/1/15","IMAGERY","10/26/17 0:00","http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",120,0.007835077,1004.201877,3.93e-06
"497","","","","","NES","2/17","match","yes","no","110066199278","","","",110066199278,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SHASTA&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=SHASTA%20COUNTY%20JUVENILE%20HALL+REDDING+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SHASTA&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=SHASTA%20COUNTY%20JUVENILE%20HALL+REDDING+CA",10005259,"",522,506,"SHASTA COUNTY JUVENILE HALL","2680 RADIO LANE","REDDING","CA",96001,"NOT AVAILABLE","(530) 225-5230","COUNTY","OPEN",35,"SHASTA",6089,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.co.shasta.ca.us/html/Grand_Jury/docs/0910_Reports/CriminalGJRpt2009-10.pdf","2/15/16","IMAGERY","2/16/18 0:00","https://www.co.shasta.ca.us/index/probation_index/juvenile_division.aspx","JUVENILE",90,0.007867685,959.6070757,1.46e-06
"498","","","","","NES","2/17","no match","yes","no",NA,"","","",NA,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SHASTA&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=SHASTA%20COUNTY%20JAIL+REDDING+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SHASTA&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=SHASTA%20COUNTY%20JAIL+REDDING+CA",10005260,"",518,502,"SHASTA COUNTY JAIL","1655 WEST STREET","REDDING","CA",96001,"NOT AVAILABLE","NOT AVAILABLE","COUNTY","OPEN",337,"SHASTA",6089,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, https://www.co.shasta.ca.us/index/sheriff_index/divisions/custody.aspx","2/16/18","IMAGERY","2/16/18 0:00","https://www.co.shasta.ca.us/index/sheriff_index/divisions/custody.aspx","NOT AVAILABLE",381,0.002422523,310.7430866,3.61e-07
"499","","","","","ST","2/17","match","yes","no","110043671336","","","",110043671336,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LASSEN&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=HERLONG%20FCI%20CAMP+HERLONG+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LASSEN&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=HERLONG%20FCI%20CAMP+HERLONG+CA",10005261,"found using new search tool ",6480,6176,"HERLONG FCI CAMP","741-925 ACCESS RD A-25","HERLONG","CA",96113,"NOT AVAILABLE","(530) 827-8000","FEDERAL","OPEN",107,"LASSEN",6035,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf","2/16/16","IMAGERY","9/29/17 0:00","https://www.bop.gov/locations/","MINIMUM",128,0.00656104,821.3293673,1.93e-06
